player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards
00-0035273,Q.Ollison,RB,ATL,2019,22.98,6,0,0,0,0,0,22,50,4,2,1,7,0,30.7,57
00-0035273,Q.Ollison,RB,ATL,2020,23.98,1,0,0,0,0,0,1,3,0,0,0,0,0,0.30000000000000004,3
00-0035273,Q.Ollison,RB,ATL,2021,24.98,6,0,0,0,0,0,21,105,1,6,4,12,0,19.700000000000003,117
00-0035273,Q.Ollison,RB,DAL,2022,25.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035275,J.Scarlett,RB,CAR,2019,24.15,3,0,0,0,0,0,4,9,0,0,0,0,0,0.9,9
00-0035282,E.Stick,QB,LAC,2020,24.96,1,1,1,4,0,0,1,-2,0,0,0,0,0,-0.04000000000000001,-2
00-0035282,E.Stick,QB,LAC,2023,27.96,5,111,174,1129,3,1,27,144,1,0,0,0,0,67.56,144
00-0035287,K.Johnson,WR,ARI,2019,22.9,10,0,0,0,0,0,1,3,0,42,21,187,1,46.0,190
00-0035287,K.Johnson,WR,ARI,2020,23.9,8,0,0,0,0,0,0,0,0,23,15,173,0,32.300000000000004,173
00-0035289,G.Minshew,QB,JAX,2019,23.29,14,124,194,1442,9,2,21,125,0,0,0,0,0,94.18,125
00-0035289,G.Minshew,QB,JAX,2020,24.29,9,79,107,787,6,3,12,60,0,0,0,0,0,53.480000000000004,60
00-0035289,G.Minshew,QB,PHI,2021,25.29,3,41,60,439,4,1,9,21,0,0,0,0,0,33.660000000000004,21
00-0035289,G.Minshew,QB,PHI,2022,26.29,5,44,76,663,3,3,7,3,1,0,0,0,0,36.82000000000001,3
00-0035289,G.Minshew,QB,IND,2023,27.29,16,305,490,3305,15,9,34,100,3,0,0,0,0,196.20000000000002,100
00-0035289,G.Minshew,QB,LV,2024,28.29,10,203,306,2013,9,10,19,58,0,0,0,0,0,96.32000000000001,58
00-0035289,G.Minshew,QB,KC,2025,29.29,4,6,13,37,0,1,6,2,0,0,0,0,0,-0.3200000000000003,2
00-0035289,G.Minshew II,QB,JAX,2019,23.29,14,161,276,1829,12,4,46,219,0,0,0,0,0,135.06,219
00-0035289,G.Minshew II,QB,JAX,2020,24.29,9,137,220,1472,10,2,17,93,1,1,1,0,0,107.17999999999999,93
00-0035291,T.Williams,RB,CIN,2020,22.87,6,0,0,0,0,0,26,157,0,5,5,30,0,21.700000000000003,187
00-0035291,T.Williams,RB,CIN,2021,23.87,4,0,0,0,0,0,15,51,0,2,1,4,0,6.5,55
00-0035291,T.Williams,RB,CIN,2022,24.87,7,0,0,0,0,0,6,30,0,3,2,30,0,8.0,60
00-0035291,T.Williams,RB,CIN,2023,25.87,16,0,0,0,0,0,15,69,0,9,7,10,0,14.9,79
00-0035291,T.Williams,RB,CIN,2024,26.87,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035291,T.Williams,RB,CLE,2025,27.87,6,0,0,0,0,0,10,36,0,9,8,55,0,17.1,91
00-0035297,K.Harmon,WR,WAS,2019,22.71,15,1,1,11,0,0,0,0,0,44,30,365,0,66.94,365
00-0035298,S.Miller,WR,TB,2019,22.09,9,0,0,0,0,0,2,16,0,26,13,200,1,40.6,216
00-0035298,S.Miller,WR,TB,2020,23.09,14,0,0,0,0,0,3,14,0,53,33,501,3,102.5,515
00-0035298,S.Miller,WR,TB,2021,24.09,6,0,0,0,0,0,2,43,1,9,5,38,0,19.1,81
00-0035298,S.Miller,WR,TB,2022,25.09,12,0,0,0,0,0,1,8,0,40,23,185,0,42.300000000000004,193
00-0035298,S.Miller,WR,ATL,2023,26.09,11,0,0,0,0,0,0,0,0,16,11,161,2,39.1,161
00-0035298,S.Miller,WR,PIT,2024,27.09,6,0,0,0,0,0,0,0,0,9,5,69,0,11.9,69
00-0035298,S.Miller,WR,PIT,2025,28.09,5,0,0,0,0,0,0,0,0,14,9,62,0,15.200000000000001,62
00-0035304,C.Gillaspia,RB,HOU,2019,24.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035304,C.Gillaspia,RB,HOU,2020,25.3,4,0,0,0,0,0,0,0,0,1,1,6,0,1.6,6
00-0035304,C.Gillaspia,RB,NYG,2021,26.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035304,C.Gillaspia,RB,SEA,2022,27.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035308,T.Sweeney,TE,BUF,2019,24.17,5,0,0,0,0,0,0,0,0,13,8,114,0,19.400000000000002,114
00-0035308,T.Sweeney,TE,BUF,2021,26.17,7,0,0,0,0,0,0,0,0,12,9,44,1,19.4,44
00-0035308,T.Sweeney,TE,BUF,2022,27.17,2,0,0,0,0,0,0,0,0,1,1,7,0,1.7000000000000002,7
00-0035311,M.Gaskin,RB,MIA,2019,22.55,7,0,0,0,0,0,36,133,1,12,7,51,0,31.4,184
00-0035311,M.Gaskin,RB,MIA,2020,23.55,10,0,0,0,0,0,142,584,3,47,41,388,2,164.20000000000002,972
00-0035311,M.Gaskin,RB,MIA,2021,24.55,17,0,0,0,0,0,173,612,3,63,49,234,4,173.6,846
00-0035311,M.Gaskin,RB,MIA,2022,25.55,2,0,0,0,0,0,10,26,0,6,4,28,0,9.4,54
00-0035311,M.Gaskin,RB,MIN,2024,27.55,4,0,0,0,0,0,3,-1,0,1,1,11,0,1.9999999999999998,10
00-0035311,M.Gaskin,RB,SEA,2025,28.55,1,0,0,0,0,0,3,6,0,0,0,0,0,0.6000000000000001,6
00-0035313,T.Godwin,WR,JAX,2020,23.86,2,0,0,0,0,0,1,3,0,6,3,32,0,6.5,35
00-0035320,C.Wilson,TE,PHI,2020,24.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035329,D.Parham,TE,LAC,2021,24.04,13,0,0,0,0,0,0,0,0,27,20,190,3,59.0,190
00-0035329,D.Parham,TE,LAC,2022,25.04,6,0,0,0,0,0,0,0,0,12,10,130,1,29.0,130
00-0035329,D.Parham,TE,LAC,2023,26.04,14,0,0,0,0,0,0,0,0,41,27,285,4,79.5,285
00-0035329,D.Parham Jr.,TE,LAC,2020,23.04,11,0,0,0,0,0,0,0,0,20,10,159,3,43.9,159
00-0035341,T.Irwin,WR,CIN,2020,24.73,1,0,0,0,0,0,0,0,0,2,1,5,0,1.5,5
00-0035341,T.Irwin,WR,CIN,2021,25.73,5,0,0,0,0,0,0,0,0,5,2,34,0,5.4,34
00-0035341,T.Irwin,WR,CIN,2022,26.73,9,0,0,0,0,0,1,11,0,23,15,231,4,63.2,242
00-0035341,T.Irwin,WR,CIN,2023,27.73,12,0,0,0,0,0,0,0,0,32,25,316,1,62.6,316
00-0035341,T.Irwin,WR,CIN,2024,28.73,6,0,0,0,0,0,0,0,0,10,3,15,0,4.5,15
00-0035342,P.Laird,RB,MIA,2019,24.04,8,0,0,0,0,0,62,168,1,30,23,204,0,68.2,372
00-0035342,P.Laird,RB,MIA,2020,25.04,9,0,0,0,0,0,13,72,0,12,10,68,0,22.0,140
00-0035342,P.Laird,RB,MIA,2021,26.04,3,0,0,0,0,0,1,4,0,3,3,17,0,5.1,21
00-0035345,C.Myarick,TE,NYG,2021,25.9,4,0,0,0,0,0,0,0,0,6,3,17,1,10.7,17
00-0035345,C.Myarick,TE,NYG,2022,26.9,10,0,0,0,0,0,0,0,0,8,7,65,1,19.5,65
00-0035350,P.Williams,WR,MIA,2019,22.43,8,0,0,0,0,0,0,0,0,60,32,428,3,90.80000000000001,428
00-0035350,P.Williams,WR,MIA,2020,23.43,8,0,0,0,0,0,0,0,0,35,18,288,4,74.8,288
00-0035350,P.Williams,WR,MIA,2021,24.43,6,0,0,0,0,0,1,7,0,16,6,71,0,13.799999999999999,78
00-0035356,T.Jackson,TE,PHI,2021,,3,0,0,0,0,0,0,0,0,7,3,22,1,11.2,22
00-0035356,T.Jackson,TE,PHI,2022,,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035359,D.Sills,WR,NYG,2021,25.26,4,0,0,0,0,0,0,0,0,6,2,17,0,3.7,17
00-0035359,D.Sills,WR,NYG,2022,26.26,7,0,0,0,0,0,0,0,0,17,11,106,0,21.6,106
00-0035359,D.Sills,WR,ATL,2025,29.26,12,0,0,0,0,0,0,0,0,36,18,191,2,49.1,191
00-0035374,M.Walker,WR,JAX,2019,22.84,7,0,0,0,0,0,0,0,0,3,2,15,0,3.5,15
00-0035399,S.Morgan,WR,CIN,2019,22.99,7,0,0,0,0,0,0,0,0,10,3,18,0,4.8,18
00-0035399,S.Morgan,WR,CIN,2020,23.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035399,S.Morgan,WR,CIN,2021,24.99,11,0,0,0,0,0,1,3,0,4,2,11,0,3.4000000000000004,14
00-0035399,S.Morgan,WR,CIN,2022,25.99,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0035399,S.Morgan,WR,CIN,2023,26.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035401,D.Willis,WR,CIN,2019,22.2,7,0,0,0,0,0,0,0,0,16,9,82,0,17.200000000000003,82
00-0035406,L.Humphrey,WR,NO,2019,21.37,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0035406,L.Humphrey,WR,NO,2020,22.37,2,0,0,0,0,0,0,0,0,5,3,46,1,13.600000000000001,46
00-0035406,L.Humphrey,WR,NO,2021,23.37,8,0,0,0,0,0,0,0,0,18,13,249,2,49.9,249
00-0035406,L.Humphrey,WR,NE,2022,24.37,4,0,0,0,0,0,0,0,0,4,2,20,0,4.0,20
00-0035406,L.Humphrey,WR,DEN,2023,25.37,11,0,0,0,0,0,0,0,0,19,13,162,3,47.2,162
00-0035406,L.Humphrey,WR,DEN,2024,26.37,14,0,0,0,0,0,0,0,0,45,31,293,1,64.3,293
00-0035406,L.Humphrey,WR,DEN,2025,27.37,7,0,0,0,0,0,0,0,0,25,13,156,1,34.6,156
00-0035414,J.Guyton,WR,LAC,2019,22.24,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0
00-0035414,J.Guyton,WR,LAC,2020,23.24,16,0,0,0,0,0,2,0,0,55,28,511,3,97.1,511
00-0035414,J.Guyton,WR,LAC,2021,24.24,16,0,0,0,0,0,7,34,0,48,31,448,3,97.2,482
00-0035414,J.Guyton,WR,LAC,2022,25.24,2,0,0,0,0,0,0,0,0,4,2,64,0,8.4,64
00-0035414,J.Guyton,WR,LAC,2023,26.24,7,0,0,0,0,0,0,0,0,21,10,89,1,24.900000000000002,89
00-0035428,D.Helm,TE,LV,2021,26.37,3,0,0,0,0,0,0,0,0,2,1,-1,0,0.9,-1
00-0035432,J.Moore,WR,LAC,2019,24.19,6,0,0,0,0,0,0,0,0,5,2,43,0,6.3,43
00-0035432,J.Moore,WR,LAC,2021,26.19,1,0,0,0,0,0,0,0,0,4,3,56,0,8.600000000000001,56
00-0035432,J.Moore,WR,LAC,2022,27.19,1,0,0,0,0,0,0,0,0,2,1,5,0,1.5,5
00-0035436,M.Sokol,TE,LAC,2020,24.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035448,D.Crockett,RB,DEN,2021,23.69,1,0,0,0,0,0,3,7,0,0,0,0,0,0.7000000000000001,7
00-0035457,T.Johnson,WR,LAC,2020,24.65,11,0,0,0,0,0,3,17,0,4,3,157,1,26.400000000000002,174
00-0035457,T.Johnson,WR,JAX,2021,25.65,7,0,0,0,0,0,0,0,0,5,2,16,0,3.6,16
00-0035457,T.Johnson,WR,HOU,2022,26.65,2,0,0,0,0,0,0,0,0,1,1,8,0,1.8,8
00-0035457,Ty.Johnson,WR,LAC,2020,24.65,11,0,0,0,0,0,0,0,0,22,17,241,2,53.1,241
00-0035480,M.Taylor,WR,GB,2020,24.7,10,0,0,0,0,0,1,9,0,6,5,66,1,18.5,75
00-0035480,M.Taylor,WR,GB,2021,25.7,7,0,0,0,0,0,0,0,0,3,2,14,0,3.4000000000000004,14
00-0035480,M.Taylor,WR,NYJ,2023,27.7,2,0,0,0,0,0,0,0,0,4,2,13,0,3.3000000000000003,13
00-0035489,W.Hills,RB,DET,2019,24.24,1,0,0,0,0,0,10,21,2,2,2,1,0,16.2,22
00-0035500,G.Dortch,WR,CAR,2019,21.26,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035500,G.Dortch,WR,ARI,2021,23.26,5,0,0,0,0,0,1,24,0,3,3,15,0,6.9,39
00-0035500,G.Dortch,WR,ARI,2022,24.26,16,0,0,0,0,0,7,44,0,64,52,467,2,115.1,511
00-0035500,G.Dortch,WR,ARI,2023,25.26,16,0,0,0,0,0,1,5,0,41,24,280,2,64.5,285
00-0035500,G.Dortch,WR,ARI,2024,26.26,17,0,0,0,0,0,5,31,0,50,37,342,3,90.3,373
00-0035500,G.Dortch,WR,ARI,2025,27.26,12,0,0,0,0,0,7,15,1,33,29,206,3,75.10000000000001,221
00-0035510,J.Smith,WR,NYJ,2019,22.36,1,0,0,0,0,0,0,0,0,2,1,12,0,2.2,12
00-0035510,J.Smith,WR,NYJ,2020,23.36,9,0,0,0,0,0,0,0,0,37,17,167,0,33.7,167
00-0035510,J.Smith,WR,NYJ,2021,24.36,9,0,0,0,0,0,1,-1,0,17,8,113,0,19.2,112
00-0035510,J.Smith,WR,NYJ,2022,25.36,7,0,0,0,0,0,0,0,0,11,8,134,0,21.4,134
00-0035527,A.Isabella,WR,ARI,2019,22.79,12,0,0,0,0,0,4,15,0,13,9,189,1,35.4,204
00-0035527,A.Isabella,WR,ARI,2020,23.79,11,0,0,0,0,0,1,-6,0,35,21,224,2,54.800000000000004,218
00-0035527,A.Isabella,WR,ARI,2021,24.79,3,0,0,0,0,0,0,0,0,1,1,13,0,2.3,13
00-0035527,A.Isabella,WR,ARI,2022,25.79,4,0,0,0,0,0,1,1,0,5,2,21,0,4.2,22
00-0035527,A.Isabella,WR,BUF,2023,26.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035529,H.Butler,TE,PHI,2020,24.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0035535,D.Slayton,WR,NYG,2019,22.64,14,0,0,0,0,0,0,0,0,84,48,740,8,170.0,740
00-0035535,D.Slayton,WR,NYG,2020,23.64,16,0,0,0,0,0,2,-1,0,96,50,751,3,141.0,750
00-0035535,D.Slayton,WR,NYG,2021,24.64,13,0,0,0,0,0,1,-13,0,58,26,339,2,68.60000000000001,326
00-0035535,D.Slayton,WR,NYG,2022,25.64,13,0,0,0,0,0,0,0,0,71,46,724,2,128.4,724
00-0035535,D.Slayton,WR,NYG,2023,26.64,17,0,0,0,0,0,0,0,0,79,50,770,4,151.0,770
00-0035535,D.Slayton,WR,NYG,2024,27.64,16,0,0,0,0,0,2,17,0,71,39,573,2,110.0,590
00-0035535,D.Slayton,WR,NYG,2025,28.64,14,0,0,0,0,0,0,0,0,63,37,538,1,98.80000000000001,538
00-0035537,T.Johnson,RB,DET,2019,21.96,16,0,0,0,0,0,63,273,0,31,24,109,0,60.2,382
00-0035537,T.Johnson,RB,NYJ,2020,22.96,11,0,0,0,0,0,54,254,1,21,16,99,1,63.300000000000004,353
00-0035537,T.Johnson,RB,NYJ,2021,23.96,15,0,0,0,0,0,60,239,2,54,34,372,2,117.10000000000001,611
00-0035537,T.Johnson,RB,NYJ,2022,24.96,12,0,0,0,0,0,30,160,1,24,12,88,0,42.800000000000004,248
00-0035537,T.Johnson,RB,BUF,2023,25.96,9,0,0,0,0,0,30,132,0,7,7,62,1,32.4,194
00-0035537,Ty.Johnson,RB,NYJ,2021,23.96,15,0,0,0,0,0,1,-1,0,1,0,0,0,-0.1,-1
00-0035537,Ty.Johnson,RB,BUF,2024,26.96,17,0,0,0,0,0,41,213,1,25,18,284,3,91.7,497
00-0035537,Ty.Johnson,RB,BUF,2025,27.96,17,0,0,0,0,0,50,200,3,33,24,263,2,100.30000000000001,463
00-0035539,I.Nauta,TE,DET,2019,22.28,2,0,0,0,0,0,0,0,0,3,2,13,0,3.3,13
00-0035539,I.Nauta,TE,DET,2020,23.28,2,0,0,0,0,0,0,0,0,2,1,3,0,1.3,3
00-0035544,T.Kennedy,WR,DET,2021,25.09,6,1,1,75,1,0,0,0,0,10,6,54,0,18.4,54
00-0035544,T.Kennedy,WR,DET,2022,26.09,5,0,0,0,0,0,0,0,0,15,8,141,0,22.1,141
00-0035544,T.Kennedy,WR,DET,2024,28.09,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0035544,T.Kennedy,WR,DET,2025,29.09,6,0,0,0,0,0,0,0,0,4,4,36,0,7.6,36
00-0035547,J.Fortson,TE,KC,2021,25.74,4,0,0,0,0,0,0,0,0,5,5,47,2,21.7,47
00-0035547,J.Fortson,TE,KC,2022,26.74,10,0,0,0,0,0,0,0,0,13,9,108,2,31.8,108
00-0035547,J.Fortson,TE,KC,2024,28.74,3,0,0,0,0,0,0,0,0,3,1,5,0,1.5,5
00-0035548,V.Bryant,WR,DAL,2019,23.02,7,0,0,0,0,0,0,0,0,1,1,15,1,8.5,15
00-0035551,T.Brooks-James,RB,PIT,2019,24.74,3,0,0,0,0,0,8,7,0,0,0,0,0,0.7000000000000001,7
00-0035551,T.Brooks-James,RB,ATL,2020,25.74,1,0,0,0,0,0,3,4,0,0,0,0,0,0.4,4
00-0035553,C.Jones,TE,JAX,2019,23.07,2,0,0,0,0,0,0,0,0,1,1,5,0,1.5,5
00-0035562,J.Horsted,TE,CHI,2019,22.51,5,0,0,0,0,0,0,0,0,10,8,87,1,22.7,87
00-0035562,J.Horsted,TE,CHI,2021,24.51,4,0,0,0,0,0,0,0,0,3,2,21,2,16.1,21
00-0035562,J.Horsted,TE,LV,2022,25.51,5,0,0,0,0,0,0,0,0,4,3,19,0,4.9,19
00-0035562,J.Horsted,TE,LV,2023,26.51,5,0,0,0,0,0,0,0,0,1,1,4,0,1.4,4
00-0035567,C.Reynolds,RB,JAX,2020,24.21,1,0,0,0,0,0,1,4,0,1,1,3,0,1.7000000000000002,7
00-0035567,C.Reynolds,RB,DET,2021,25.21,5,0,0,0,0,0,55,230,0,8,7,52,0,35.2,282
00-0035567,C.Reynolds,RB,DET,2022,26.21,6,0,0,0,0,0,23,102,0,10,9,116,0,30.8,218
00-0035567,C.Reynolds,RB,DET,2023,27.21,12,0,0,0,0,0,41,179,1,5,5,47,0,31.599999999999998,226
00-0035567,C.Reynolds,RB,DET,2024,28.21,8,0,0,0,0,0,31,139,0,5,3,40,0,20.900000000000002,179
00-0035567,C.Reynolds,RB,DET,2025,29.21,5,0,0,0,0,0,3,4,0,0,0,0,0,0.4,4
00-0035572,P.Hesse,TE,ATL,2021,26.27,4,0,0,0,0,0,0,0,0,6,5,43,0,9.3,43
00-0035572,P.Hesse,TE,ATL,2022,27.27,12,0,0,0,0,0,0,0,0,11,9,89,0,17.9,89
00-0035572,P.Hesse,TE,ATL,2023,28.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035577,D.Hodges,QB,PIT,2019,23.39,8,100,160,1063,5,8,21,68,0,0,0,0,0,51.32,68
00-0035587,S.Schnell,WR,TB,2019,24.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035590,R.Ridley,WR,CHI,2019,23.11,3,0,0,0,0,0,0,0,0,7,6,69,0,12.9,69
00-0035590,R.Ridley,WR,CHI,2020,24.11,2,0,0,0,0,0,0,0,0,4,4,39,0,7.9,39
00-0035592,T.Fulgham,WR,DET,2019,23.97,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0
00-0035592,T.Fulgham,WR,PHI,2020,24.97,12,0,0,0,0,0,0,0,0,67,38,539,4,115.9,539
00-0035593,J.Winfree,WR,DEN,2019,22.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035593,J.Winfree,WR,GB,2021,24.99,5,0,0,0,0,0,0,0,0,13,8,58,0,11.8,58
00-0035593,J.Winfree,WR,GB,2022,25.99,3,0,0,0,0,0,0,0,0,4,1,17,0,2.7,17
00-0035593,J.Winfree,WR,IND,2023,26.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0035594,T.Homer,RB,SEA,2019,21.07,7,0,0,0,0,0,18,114,0,13,11,56,0,28.0,170
00-0035594,T.Homer,RB,SEA,2020,22.07,9,0,0,0,0,0,25,88,0,10,9,90,1,32.8,178
00-0035594,T.Homer,RB,SEA,2021,23.07,14,0,0,0,0,0,21,177,1,20,16,161,0,61.8,338
00-0035594,T.Homer,RB,SEA,2022,24.07,10,0,0,0,0,0,19,74,0,18,16,157,1,43.1,231
00-0035594,T.Homer,RB,CHI,2023,25.07,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0035594,T.Homer,RB,CHI,2024,26.07,8,0,0,0,0,0,6,23,0,3,3,11,0,6.3999999999999995,34
00-0035594,T.Homer,RB,CHI,2025,27.07,8,0,0,0,0,0,1,-2,0,0,0,0,0,-0.2,-2
00-0035596,K.Whyte Jr.,RB,PIT,2019,22.84,6,0,0,0,0,0,24,122,0,1,1,9,0,14.1,131
00-0035597,J.Ursua,WR,SEA,2019,25.62,1,0,0,0,0,0,0,0,0,1,1,11,0,2.1,11
00-0035602,A.Bachman,WR,NYG,2021,25.26,2,0,0,0,0,0,1,-3,0,0,0,0,0,-0.30000000000000004,-3
00-0035602,A.Bachman,WR,LV,2024,28.26,5,0,0,0,0,0,0,0,0,3,3,31,0,6.1,31
00-0035602,A.Bachman,WR,LV,2025,29.26,11,0,0,0,0,0,0,0,0,3,2,12,0,3.2,12
00-0035603,K.Blanton,TE,LA,2021,25.81,4,0,0,0,0,0,0,0,0,7,4,37,0,7.7,37
00-0035603,K.Blanton,TE,LA,2022,26.81,2,0,0,0,0,0,0,0,0,2,2,35,0,5.5,35
00-0035621,N.Webster,WR,LA,2019,23.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035621,N.Webster,WR,LA,2020,24.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035621,N.Webster,WR,CHI,2021,25.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035621,N.Webster,WR,CHI,2022,26.6,1,0,0,0,0,0,0,0,0,3,2,14,0,3.4000000000000004,14
00-0035624,N.Harry,TE,NE,2019,21.71,7,0,0,0,0,0,5,49,0,24,12,105,2,39.4,154
00-0035624,N.Harry,TE,NE,2020,22.71,13,0,0,0,0,0,2,0,0,57,33,309,2,73.9,309
00-0035624,N.Harry,TE,NE,2021,23.71,10,0,0,0,0,0,0,0,0,22,12,184,0,30.4,184
00-0035624,N.Harry,TE,CHI,2022,24.71,6,0,0,0,0,0,0,0,0,9,7,116,1,24.6,116
00-0035628,D.Johnson,RB,CLE,2019,23.51,10,0,0,0,0,0,4,21,0,7,6,71,0,15.2,92
00-0035628,D.Johnson,RB,CLE,2020,24.51,14,0,0,0,0,0,33,166,0,4,3,14,0,21.0,180
00-0035628,D.Johnson,RB,CLE,2021,25.51,13,0,0,0,0,0,100,534,3,25,19,137,0,104.10000000000001,671
00-0035628,D.Johnson,RB,CLE,2022,26.51,9,0,0,0,0,0,4,17,0,3,3,7,0,5.4,24
00-0035628,D.Johnson,RB,JAX,2023,27.51,16,0,0,0,0,0,41,108,0,12,10,140,0,34.800000000000004,248
00-0035628,D.Johnson,RB,JAX,2024,28.51,12,0,0,0,0,0,32,143,0,19,12,96,0,35.9,239
00-0035628,D.Johnson,RB,NE,2025,29.51,5,0,0,0,0,0,14,25,0,0,0,0,0,2.5,25
00-0035631,D.Sample,TE,CIN,2019,23.38,5,0,0,0,0,0,0,0,0,6,5,30,0,8.0,30
00-0035631,D.Sample,TE,CIN,2020,24.38,16,0,0,0,0,0,0,0,0,53,40,349,1,78.9,349
00-0035631,D.Sample,TE,CIN,2021,25.38,10,0,0,0,0,0,0,0,0,15,11,81,0,19.1,81
00-0035631,D.Sample,TE,CIN,2022,26.38,2,0,0,0,0,0,0,0,0,2,2,-2,0,1.7999999999999998,-2
00-0035631,D.Sample,TE,CIN,2023,27.38,14,0,0,0,0,0,0,0,0,27,22,163,2,50.3,163
00-0035631,D.Sample,TE,CIN,2024,28.38,11,0,0,0,0,0,1,-4,0,22,20,109,1,36.5,105
00-0035631,D.Sample,TE,CIN,2025,29.38,12,0,0,0,0,0,1,3,0,20,15,106,1,31.9,109
00-0035639,P.Campbell,WR,IND,2019,22.13,7,0,0,0,0,0,4,34,0,24,18,127,1,38.1,161
00-0035639,P.Campbell,WR,IND,2020,23.13,2,0,0,0,0,0,2,16,0,9,6,71,0,14.7,87
00-0035639,P.Campbell,WR,IND,2021,24.13,6,0,0,0,0,0,0,0,0,20,10,162,1,32.2,162
00-0035639,P.Campbell,WR,IND,2022,25.13,17,0,0,0,0,0,5,58,0,91,63,623,3,149.1,681
00-0035639,P.Campbell,WR,NYG,2023,26.13,10,0,0,0,0,0,0,0,0,27,20,104,0,30.400000000000002,104
00-0035639,P.Campbell,WR,PHI,2024,27.13,4,0,0,0,0,0,0,0,0,8,6,30,1,15.0,30
00-0035639,P.Campbell,WR,DAL,2025,28.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0035640,D.Metcalf,WR,SEA,2020,22.72,16,0,0,0,0,0,0,0,0,129,83,1303,10,271.3,1303
00-0035640,D.Metcalf,WR,SEA,2021,23.72,17,0,0,0,0,0,1,6,0,129,75,967,12,244.3,973
00-0035640,D.Metcalf,WR,SEA,2022,24.72,17,0,0,0,0,0,0,0,0,141,90,1048,6,226.8,1048
00-0035640,D.Metcalf,WR,SEA,2023,25.72,16,0,0,0,0,0,0,0,0,119,66,1114,8,225.4,1114
00-0035640,D.Metcalf,WR,SEA,2024,26.72,15,0,0,0,0,0,0,0,0,108,66,992,5,191.2,992
00-0035640,D.Metcalf,WR,PIT,2025,27.72,15,0,0,0,0,0,2,12,1,99,59,850,6,187.2,862
00-0035640,DK.Metcalf,WR,SEA,2019,21.72,16,0,0,0,0,0,2,11,0,100,58,900,7,187.1,911
00-0035644,N.Fant,TE,DEN,2019,21.78,16,0,0,0,0,0,3,-12,0,66,40,562,3,111.0,550
00-0035644,N.Fant,TE,DEN,2020,22.78,14,0,0,0,0,0,0,0,0,93,62,673,3,149.3,673
00-0035644,N.Fant,TE,DEN,2021,23.78,16,0,0,0,0,0,0,0,0,90,68,670,4,159.0,670
00-0035644,N.Fant,TE,SEA,2022,24.78,17,0,0,0,0,0,0,0,0,63,50,486,4,122.6,486
00-0035644,N.Fant,TE,SEA,2023,25.78,15,0,0,0,0,0,0,0,0,43,32,414,0,73.4,414
00-0035644,N.Fant,TE,SEA,2024,26.78,14,0,0,0,0,0,0,0,0,64,48,500,1,104.0,500
00-0035644,N.Fant,TE,CIN,2025,27.78,13,0,0,0,0,0,0,0,0,41,34,288,3,74.8,288
00-0035645,G.Olszewski,WR,NE,2019,22.77,8,0,0,0,0,0,0,0,0,4,2,34,0,5.4,34
00-0035645,G.Olszewski,WR,NE,2020,23.77,13,0,0,0,0,0,5,23,0,5,5,62,1,25.5,85
00-0035645,G.Olszewski,WR,NE,2021,24.77,16,0,0,0,0,0,1,9,0,3,2,31,0,6.0,40
00-0035645,G.Olszewski,WR,PIT,2022,25.77,15,0,0,0,0,0,8,39,0,7,5,53,0,14.200000000000001,92
00-0035645,G.Olszewski,WR,NYG,2023,26.77,12,0,0,0,0,0,0,0,0,1,1,0,0,5.0,0
00-0035645,G.Olszewski,WR,NYG,2025,28.77,16,1,2,33,1,0,0,0,0,13,10,145,1,35.82000000000001,145
