player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards,birth_date
00-0036133,J.Proche,WR,BAL,2022,25.95,7,0,1,0.0,0,1.0,0,0.0,0,17,8,62.0,0,12.2,62.0,1996-09-20
00-0036133,J.Proche,WR,CLE,2023,26.95,2,0,0,0.0,0,0.0,0,0.0,0,5,0,0.0,0,0.0,0.0,1996-09-20
00-0036133,J.Proche,WR,CLE,2024,27.95,2,0,0,0.0,0,0.0,0,0.0,0,3,3,21.0,0,5.1,21.0,1996-09-20
00-0036387,J.Reagor,WR,PHI,2020,21.67,11,0,0,0.0,0,0.0,4,26.0,0,54,31,396.0,1,87.2,422.0,1999-01-02
00-0036387,J.Reagor,WR,PHI,2021,22.67,18,0,0,0.0,0,0.0,10,32.0,0,60,34,301.0,2,79.299995,333.0,1999-01-02
00-0036387,J.Reagor,WR,MIN,2022,23.67,10,0,0,0.0,0,0.0,4,25.0,0,13,8,104.0,1,26.9,129.0,1999-01-02
00-0036387,J.Reagor,WR,NE,2023,24.67,9,0,0,0.0,0,0.0,1,17.0,0,23,7,138.0,0,28.5,155.0,1999-01-02
00-0036387,J.Reagor,WR,LAC,2024,25.67,7,0,0,0.0,0,0.0,3,-3.0,0,12,7,100.0,0,14.7,97.0,1999-01-02
00-0036377,J.Reed,WR,LAC,2020,22.66,3,0,0,0.0,0,0.0,5,29.0,1,1,0,0.0,0,8.900001,29.0,1998-01-04
00-0039146,J.Reed,WR,GB,2023,23.34,18,0,0,0.0,0,0.0,12,128.0,2,101,68,828.0,8,225.6,956.0,2000-04-28
00-0039146,J.Reed,WR,GB,2024,24.34,18,0,0,0.0,0,0.0,20,163.0,1,79,59,903.0,6,205.6,1066.0,2000-04-28
00-0033943,J.Reynolds,WR,LA,2019,24.54,16,0,0,0.0,0,0.0,5,23.0,0,43,21,326.0,1,61.9,349.0,1995-02-16
00-0033943,J.Reynolds,WR,LA,2020,25.54,17,0,0,0.0,0,0.0,1,5.0,0,85,55,683.0,2,135.8,688.0,1995-02-16
00-0033943,J.Reynolds,WR,DET,2021,26.54,10,0,0,0.0,0,0.0,0,0.0,0,49,29,396.0,2,80.6,396.0,1995-02-16
00-0033943,J.Reynolds,WR,DET,2022,27.54,12,0,0,0.0,0,0.0,0,0.0,0,59,38,479.0,3,103.9,479.0,1995-02-16
00-0033943,J.Reynolds,WR,DET,2023,28.54,19,0,0,0.0,0,0.0,0,0.0,0,78,48,740.0,6,156.0,740.0,1995-02-16
00-0033943,J.Reynolds,WR,DEN,2024,29.54,8,0,0,0.0,0,0.0,0,0.0,0,24,13,194.0,1,38.4,194.0,1995-02-16
00-0033460,J.Ross,WR,CIN,2019,23.76,8,0,0,0.0,0,0.0,3,4.0,0,56,28,506.0,3,95.0,510.0,1995-11-27
00-0033460,J.Ross,WR,CIN,2020,24.76,2,0,0,0.0,0,0.0,0,0.0,0,7,2,17.0,0,3.7,17.0,1995-11-27
00-0033460,J.Ross,WR,NYG,2021,25.76,9,0,0,0.0,0,0.0,1,16.0,0,20,11,224.0,1,41.0,240.0,1995-11-27
00-0037216,J.Ross,WR,KC,2023,23.71,5,0,0,0.0,0,0.0,0,0.0,0,11,6,53.0,0,11.3,53.0,1999-12-15
00-0033460,J.Ross,WR,PHI,2024,28.76,1,0,0,0.0,0,0.0,0,0.0,0,2,1,6.0,0,1.6,6.0,1995-11-27
00-0037216,J.Ross,WR,KC,2024,24.71,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1999-12-15
00-0034267,J.Scott,WR,BAL,2019,24.52,1,0,0,0.0,0,0.0,0,0.0,0,3,1,6.0,0,1.6,6.0,1995-02-23
00-0034267,J.Scott,WR,NYJ,2020,25.52,1,0,0,0.0,0,0.0,0,0.0,0,1,1,16.0,0,2.6,16.0,1995-02-23
00-0035510,J.Smith,WR,NYJ,2019,22.36,1,0,0,0.0,0,0.0,0,0.0,0,2,1,12.0,0,2.2,12.0,1997-04-21
00-0035510,J.Smith,WR,NYJ,2020,23.36,8,0,0,0.0,0,0.0,0,0.0,0,37,17,167.0,0,33.7,167.0,1997-04-21
00-0035510,J.Smith,WR,NYJ,2021,24.36,8,0,0,0.0,0,0.0,1,-1.0,0,17,8,113.0,0,19.2,112.0,1997-04-21
00-0035510,J.Smith,WR,NYJ,2022,25.36,7,0,0,0.0,0,0.0,0,0.0,0,11,8,134.0,0,21.4,134.0,1997-04-21
00-0038543,J.Smith-Njigba,WR,SEA,2023,21.55,17,0,0,0.0,0,0.0,0,0.0,0,93,63,628.0,4,149.8,628.0,2002-02-14
00-0038543,J.Smith-Njigba,WR,SEA,2024,22.55,17,1,1,35.0,0,0.0,5,26.0,0,137,100,1130.0,6,253.0,1156.0,2002-02-14
00-0033857,J.Smith-Schuster,WR,PIT,2019,22.78,12,0,0,0.0,0,0.0,0,0.0,0,70,42,552.0,3,113.2,552.0,1996-11-22
00-0033857,J.Smith-Schuster,WR,PIT,2020,23.78,17,0,0,0.0,0,0.0,0,0.0,0,147,110,988.0,10,268.8,988.0,1996-11-22
00-0033857,J.Smith-Schuster,WR,PIT,2021,24.78,6,0,0,0.0,0,0.0,3,9.0,1,36,20,155.0,0,42.4,164.0,1996-11-22
00-0033857,J.Smith-Schuster,WR,KC,2022,25.78,19,0,0,0.0,0,0.0,0,0.0,0,113,88,1022.0,3,204.2,1022.0,1996-11-22
00-0033857,J.Smith-Schuster,WR,NE,2023,26.78,11,0,0,0.0,0,0.0,0,0.0,0,47,29,260.0,1,61.0,260.0,1996-11-22
00-0033857,J.Smith-Schuster,WR,KC,2024,27.78,14,0,0,0.0,0,0.0,0,0.0,0,32,22,307.0,2,64.7,307.0,1996-11-22
00-0039379,J.Thrash,WR,CLE,2024,23.7,6,0,0,0.0,0,0.0,0,0.0,0,7,3,22.0,0,5.2,22.0,2000-12-19
00-0037666,J.Tolbert,WR,DAL,2022,23.51,2,0,0,0.0,0,0.0,0,0.0,0,3,2,12.0,0,3.1999998,12.0,1999-02-27
00-0037666,J.Tolbert,WR,DAL,2023,24.51,14,0,0,0.0,0,0.0,0,0.0,0,38,22,268.0,2,60.8,268.0,1999-02-27
00-0037666,J.Tolbert,WR,DAL,2024,25.51,17,0,0,0.0,0,0.0,0,0.0,0,79,49,610.0,7,152.0,610.0,1999-02-27
00-0035597,J.Ursua,WR,SEA,2019,25.62,1,0,0,0.0,0,0.0,0,0.0,0,1,1,11.0,0,2.1,11.0,1994-01-17
00-0037387,J.Virgil,WR,DEN,2022,24.14,4,0,0,0.0,0,0.0,0,0.0,0,5,2,75.0,1,15.5,75.0,1998-07-13
00-0036613,J.Waddle,WR,MIA,2021,22.77,16,0,0,0.0,0,0.0,2,3.0,1,140,104,1015.0,6,247.8,1018.0,1998-11-25
00-0036613,J.Waddle,WR,MIA,2022,23.77,18,0,0,0.0,0,0.0,4,34.0,0,124,78,1400.0,8,267.4,1434.0,1998-11-25
00-0036613,J.Waddle,WR,MIA,2023,24.77,15,0,0,0.0,0,0.0,4,21.0,0,109,74,1045.0,4,204.6,1066.0,1998-11-25
00-0036613,J.Waddle,WR,MIA,2024,25.77,15,0,0,0.0,0,0.0,4,12.0,0,83,58,744.0,2,149.6,756.0,1998-11-25
00-0034676,J.Washington,WR,PIT,2019,23.42,15,0,0,0.0,0,0.0,0,0.0,0,80,44,735.0,3,133.5,735.0,1996-04-02
00-0034676,J.Washington,WR,PIT,2020,24.42,17,0,0,0.0,0,0.0,0,0.0,0,62,35,464.0,5,111.4,464.0,1996-04-02
00-0034676,J.Washington,WR,PIT,2021,25.42,16,0,0,0.0,0,0.0,2,13.0,0,47,26,322.0,3,77.5,335.0,1996-04-02
00-0034676,J.Washington,WR,DAL,2022,26.42,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1996-04-02
00-0034386,J.Watson,WR,TB,2019,23.41,6,0,0,0.0,0,0.0,0,0.0,0,26,15,159.0,2,42.899998,159.0,1996-04-04
00-0034386,J.Watson,WR,TB,2020,24.41,3,0,0,0.0,0,0.0,0,0.0,0,11,7,94.0,0,16.4,94.0,1996-04-04
00-0034386,J.Watson,WR,KC,2022,26.41,19,0,0,0.0,0,0.0,0,0.0,0,37,18,345.0,2,64.5,345.0,1996-04-04
00-0034386,J.Watson,WR,KC,2023,27.41,19,0,0,0.0,0,0.0,0,0.0,0,63,33,550.0,3,104.0,550.0,1996-04-04
00-0034386,J.Watson,WR,KC,2024,28.41,17,0,0,0.0,0,0.0,0,0.0,0,32,22,289.0,2,66.9,289.0,1996-04-04
00-0038728,J.Wayne,WR,HOU,2024,23.9,1,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0,0.0,2000-10-07
00-0039751,J.Whittington,WR,LA,2024,23.92,7,0,0,0.0,0,0.0,2,12.0,0,29,23,305.0,0,54.7,317.0,2000-10-01
00-0037240,J.Williams,WR,DET,2022,21.43,6,0,0,0.0,0,0.0,1,40.0,0,9,1,41.0,1,15.1,81.0,2001-03-26
00-0037240,J.Williams,WR,DET,2023,22.43,15,0,0,0.0,0,0.0,4,71.0,2,51,30,433.0,3,110.4,504.0,2001-03-26
00-0037240,J.Williams,WR,DET,2024,23.43,16,0,1,0.0,0,1.0,12,122.0,2,95,59,1020.0,7,225.2,1142.0,2001-03-26
00-0039236,J.Wilson,WR,PHI,2024,23.41,10,0,0,0.0,0,0.0,0,0.0,0,16,5,38.0,1,14.8,38.0,2001-04-03
00-0034426,J.Wims,WR,CHI,2019,24.97,11,0,0,0.0,0,0.0,0,0.0,0,39,18,186.0,1,42.600002,186.0,1994-09-11
00-0034426,J.Wims,WR,CHI,2020,25.97,10,0,0,0.0,0,0.0,1,2.0,0,16,7,76.0,1,20.8,78.0,1994-09-11
00-0035593,J.Winfree,WR,GB,2021,24.99,5,0,0,0.0,0,0.0,0,0.0,0,13,8,58.0,0,11.8,58.0,1996-09-04
00-0035593,J.Winfree,WR,GB,2022,25.99,3,0,0,0.0,0,0.0,0,0.0,0,4,1,17.0,0,2.7,17.0,1996-09-04
00-0035593,J.Winfree,WR,IND,2023,26.99,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1996-09-04
00-0029572,J.Wright,WR,CAR,2019,29.77,16,0,0,0.0,0,0.0,1,-7.0,0,58,28,296.0,0,56.9,289.0,1989-11-25
00-0030279,K.Allen,WR,LAC,2019,27.35,16,0,0,0.0,0,0.0,3,16.0,0,149,104,1199.0,6,261.5,1215.0,1992-04-27
00-0030279,K.Allen,WR,LAC,2020,28.35,14,0,1,0.0,0,0.0,1,-1.0,0,147,100,992.0,8,245.1,991.0,1992-04-27
00-0030279,K.Allen,WR,LAC,2021,29.35,16,0,1,0.0,0,0.0,0,0.0,0,157,106,1138.0,6,257.8,1138.0,1992-04-27
00-0030279,K.Allen,WR,LAC,2022,30.35,11,0,0,0.0,0,0.0,1,8.0,0,102,72,813.0,4,176.1,821.0,1992-04-27
00-0030279,K.Allen,WR,LAC,2023,31.35,13,1,2,49.0,1,0.0,2,6.0,0,150,108,1243.0,7,278.86,1249.0,1992-04-27
00-0030279,K.Allen,WR,CHI,2024,32.35,15,0,1,0.0,0,1.0,0,0.0,0,121,70,744.0,7,184.4,744.0,1992-04-27
00-0037231,K.Austin,WR,NO,2024,24.42,8,0,0,0.0,0,0.0,1,9.0,0,22,11,151.0,0,27.0,160.0,2000-03-30
00-0037231,K.Austin,WR,NO,2024,,8,0,0,0.0,0,0.0,1,9.0,0,22,11,151.0,0,27.0,160.0,
00-0033307,K.Bourne,WR,SF,2019,24.08,18,0,0,0.0,0,0.0,0,0.0,0,54,36,446.0,6,118.6,446.0,1995-08-04
00-0033307,K.Bourne,WR,SF,2020,25.08,15,0,0,0.0,0,0.0,0,0.0,0,74,49,667.0,2,129.7,667.0,1995-08-04
00-0033307,K.Bourne,WR,NE,2021,26.08,18,1,1,25.0,1,0.0,13,139.0,0,78,62,877.0,7,208.6,1016.0,1995-08-04
00-0033307,K.Bourne,WR,NE,2022,27.08,16,0,0,0.0,0,0.0,6,39.0,0,48,35,434.0,1,88.3,473.0,1995-08-04
00-0033307,K.Bourne,WR,NE,2023,28.08,8,0,0,0.0,0,0.0,1,4.0,0,55,37,406.0,4,100.0,410.0,1995-08-04
00-0033307,K.Bourne,WR,NE,2024,29.08,12,0,1,0.0,0,0.0,1,6.0,0,38,28,305.0,1,65.1,311.0,1995-08-04
00-0038608,K.Boutte,WR,NE,2023,21.32,3,0,0,0.0,0,0.0,0,0.0,0,7,2,19.0,0,3.8999999,19.0,2002-05-07
00-0038608,K.Boutte,WR,NE,2024,22.32,15,0,0,0.0,0,0.0,0,0.0,0,68,43,589.0,3,121.9,589.0,2002-05-07
00-0033681,K.Cole,WR,JAX,2019,26.37,11,0,0,0.0,0,0.0,1,6.0,0,35,24,361.0,3,78.7,367.0,1993-04-20
00-0033681,K.Cole,WR,JAX,2020,27.37,16,0,0,0.0,0,0.0,1,2.0,0,88,55,642.0,5,155.4,644.0,1993-04-20
00-0033681,K.Cole,WR,NYJ,2021,28.37,14,0,1,0.0,0,0.0,0,0.0,0,51,28,449.0,1,78.9,449.0,1993-04-20
00-0033681,K.Cole,WR,LV,2022,29.37,9,0,0,0.0,0,0.0,0,0.0,0,21,10,141.0,1,30.099998,141.0,1993-04-20
00-0039901,K.Coleman,WR,BUF,2024,21.29,16,0,0,0.0,0,0.0,1,9.0,0,65,32,578.0,4,118.7,587.0,2003-05-17
00-0034366,K.Coutee,WR,HOU,2019,22.63,8,0,0,0.0,0,0.0,2,14.0,1,36,22,254.0,0,52.8,268.0,1997-01-14
00-0034366,K.Coutee,WR,HOU,2020,23.63,8,0,0,0.0,0,0.0,0,0.0,0,40,33,400.0,3,89.0,400.0,1997-01-14
00-0034366,K.Coutee,WR,IND,2021,24.63,1,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,1.5,5.0,1997-01-14
00-0034366,K.Coutee,WR,IND,2022,25.63,1,0,0,0.0,0,0.0,0,0.0,0,1,1,20.0,0,1.0,20.0,1997-01-14
00-0035120,K.Doss,WR,LV,2019,23.45,6,0,0,0.0,0,0.0,0,0.0,0,14,11,133.0,0,24.3,133.0,1996-03-21
00-0035120,K.Doss,WR,LAC,2023,27.45,2,0,0,0.0,0,0.0,0,0.0,0,13,6,33.0,0,9.3,33.0,1996-03-21
00-0033932,K.Golladay,WR,DET,2019,25.83,16,0,0,0.0,0,0.0,0,0.0,0,116,65,1190.0,11,248.0,1190.0,1993-11-03
00-0033932,K.Golladay,WR,DET,2020,26.83,5,0,0,0.0,0,0.0,0,0.0,0,32,20,338.0,2,65.8,338.0,1993-11-03
00-0033932,K.Golladay,WR,NYG,2021,27.83,14,0,0,0.0,0,0.0,0,0.0,0,76,37,521.0,0,89.1,521.0,1993-11-03
00-0033932,K.Golladay,WR,NYG,2022,28.83,6,0,0,0.0,0,0.0,0,0.0,0,17,6,81.0,1,20.1,81.0,1993-11-03
00-0036412,K.Hamler,WR,DEN,2020,21.15,12,0,0,0.0,0,0.0,9,40.0,0,56,30,381.0,3,90.1,421.0,1999-07-08
00-0036412,K.Hamler,WR,DEN,2021,22.15,3,0,0,0.0,0,0.0,0,0.0,0,10,5,74.0,0,12.4,74.0,1999-07-08
00-0036412,K.Hamler,WR,DEN,2022,23.15,6,0,0,0.0,0,0.0,2,23.0,0,14,7,165.0,0,25.8,188.0,1999-07-08
00-0035297,K.Harmon,WR,WAS,2019,22.71,13,1,1,11.0,0,0.0,0,0.0,0,44,30,365.0,0,66.94,365.0,1996-12-15
00-0036382,K.Hill,WR,LAC,2020,22.96,5,0,0,0.0,0,0.0,0,0.0,0,11,7,73.0,0,14.3,73.0,1997-09-15
00-0036382,K.Hill,WR,LAC,2021,23.96,1,0,0,0.0,0,0.0,0,0.0,0,3,3,30.0,0,6.0,30.0,1997-09-15
00-0035864,K.Hinton,WR,DEN,2020,23.54,1,1,9,13.0,0,2.0,2,7.0,0,0,0,0.0,0,-2.78,7.0,1997-02-19
00-0035864,K.Hinton,WR,DEN,2021,24.54,10,1,1,1.0,0,0.0,0,0.0,0,23,15,175.0,1,38.54,175.0,1997-02-19
00-0035864,K.Hinton,WR,DEN,2022,25.54,11,0,0,0.0,0,0.0,2,13.0,0,33,24,311.0,0,56.4,324.0,1997-02-19
00-0034854,K.Hodge,WR,CLE,2019,24.66,7,0,0,0.0,0,0.0,0,0.0,0,10,4,76.0,0,11.6,76.0,1995-01-03
00-0034854,K.Hodge,WR,CLE,2020,25.66,7,0,0,0.0,0,0.0,0,0.0,0,17,11,180.0,0,29.0,180.0,1995-01-03
00-0034854,K.Hodge,WR,DET,2021,26.66,10,0,0,0.0,0,0.0,0,0.0,0,27,13,157.0,0,30.7,157.0,1995-01-03
00-0034854,K.Hodge,WR,ATL,2022,27.66,9,0,0,0.0,0,0.0,0,0.0,0,20,13,202.0,1,41.2,202.0,1995-01-03
00-0034854,K.Hodge,WR,ATL,2023,28.66,13,0,0,0.0,0,0.0,1,0.0,0,23,14,232.0,0,37.2,232.0,1995-01-03
00-0034854,K.Hodge,WR,ATL,2024,29.66,6,0,0,0.0,0,0.0,0,0.0,0,12,7,131.0,1,32.1,131.0,1995-01-03
00-0033604,K.Hogan,WR,NO,2019,24.3,1,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4,4.0,1995-05-12
00-0035287,K.Johnson,WR,ARI,2019,22.9,10,0,0,0.0,0,0.0,1,3.0,0,42,21,187.0,1,46.0,190.0,1996-10-09
00-0035287,K.Johnson,WR,ARI,2020,23.9,8,0,0,0.0,0,0.0,0,0.0,0,23,15,173.0,0,32.3,173.0,1996-10-09
00-0039589,K.Johnson,WR,TB,2024,22.46,3,0,0,0.0,0,0.0,2,11.0,0,1,0,0.0,0,1.1,11.0,2002-03-17
00-0034317,K.Kirkwood,WR,CAR,2020,25.68,1,0,0,0.0,0,0.0,0,0.0,0,2,1,13.0,0,2.3,13.0,1994-12-26
00-0034317,K.Kirkwood,WR,CAR,2021,26.68,3,0,0,0.0,0,0.0,0,0.0,0,7,3,17.0,0,4.7,17.0,1994-12-26
00-0034317,K.Kirkwood,WR,NO,2022,27.68,3,0,0,0.0,0,0.0,0,0.0,0,4,2,18.0,0,3.8000002,18.0,1994-12-26
00-0034317,K.Kirkwood,WR,NO,2023,28.68,7,0,0,0.0,0,0.0,0,0.0,0,9,5,37.0,1,14.7,37.0,1994-12-26
00-0037420,K.Lassiter,WR,CIN,2023,25.61,1,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2,2.0,1998-01-21
00-0035844,K.Merritt,WR,MIA,2021,24.66,1,0,0,0.0,0,0.0,0,0.0,0,3,1,13.0,0,2.3,13.0,1997-01-05
00-0036345,K.Osborn,WR,MIN,2021,24.23,17,0,0,0.0,0,0.0,1,10.0,0,82,50,655.0,7,158.5,665.0,1997-06-10
00-0036345,K.Osborn,WR,MIN,2022,25.23,18,0,0,0.0,0,0.0,3,6.0,0,93,62,670.0,6,165.6,676.0,1997-06-10
00-0036345,K.Osborn,WR,MIN,2023,26.23,15,0,0,0.0,0,0.0,0,0.0,0,75,48,540.0,3,120.0,540.0,1997-06-10
00-0036345,K.Osborn,WR,NE,2024,27.23,6,0,0,0.0,0,0.0,0,0.0,0,18,7,57.0,1,18.7,57.0,1997-06-10
00-0037273,K.Philips,WR,TEN,2022,23.21,4,0,0,0.0,0,0.0,0,0.0,0,13,8,78.0,0,15.8,78.0,1999-06-17
00-0037273,K.Philips,WR,TEN,2023,24.21,8,0,0,0.0,0,0.0,0,0.0,0,22,15,181.0,0,33.100002,181.0,1999-06-17
00-0037422,K.Pryor,WR,CIN,2024,26.65,1,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,1.9,9.0,1998-01-06
00-0032464,K.Raymond,WR,TEN,2019,25.07,8,0,0,0.0,0,0.0,1,-5.0,0,13,10,215.0,2,41.0,210.0,1994-08-08
00-0032464,K.Raymond,WR,TEN,2020,26.07,9,0,0,0.0,0,0.0,1,-3.0,0,16,9,187.0,0,27.4,184.0,1994-08-08
00-0032464,K.Raymond,WR,DET,2021,27.07,16,0,0,0.0,0,0.0,4,28.0,0,71,48,576.0,4,132.4,604.0,1994-08-08
00-0032464,K.Raymond,WR,DET,2022,28.07,16,0,0,0.0,0,0.0,7,36.0,0,64,47,616.0,0,116.2,652.0,1994-08-08
00-0032464,K.Raymond,WR,DET,2023,29.07,17,0,0,0.0,0,0.0,7,75.0,0,44,35,489.0,1,97.4,564.0,1994-08-08
00-0032464,K.Raymond,WR,DET,2024,30.07,11,0,0,0.0,0,0.0,2,0.0,0,25,20,252.0,2,63.199997,252.0,1994-08-08
00-0037261,K.Shakir,WR,BUF,2022,22.58,12,0,0,0.0,0,0.0,0,0.0,0,27,15,252.0,1,48.2,252.0,2000-02-03
00-0037261,K.Shakir,WR,BUF,2023,23.58,18,0,0,0.0,0,0.0,1,10.0,0,57,49,686.0,4,142.6,696.0,2000-02-03
00-0037261,K.Shakir,WR,BUF,2024,24.58,18,0,0,0.0,0,0.0,2,4.0,0,120,94,995.0,4,217.9,999.0,2000-02-03
00-0030085,K.Stills,WR,HOU,2019,27.36,15,0,0,0.0,0,0.0,0,0.0,0,66,47,687.0,5,145.7,687.0,1992-04-22
00-0030085,K.Stills,WR,HOU,2020,28.36,7,0,0,0.0,0,0.0,0,0.0,0,19,11,144.0,1,31.4,144.0,1992-04-22
00-0030085,K.Stills,WR,NO,2021,29.36,7,0,0,0.0,0,0.0,1,1.0,0,23,6,68.0,1,18.9,69.0,1992-04-22
00-0036913,K.Toney,WR,NYG,2021,22.6,9,1,3,19.0,0,0.0,3,6.0,0,57,39,420.0,0,82.36,426.0,1999-01-27
00-0036913,K.Toney,WR,KC,2022,23.6,12,0,0,0.0,0,0.0,8,96.0,1,30,23,221.0,3,78.7,317.0,1999-01-27
00-0036913,K.Toney,WR,KC,2023,24.6,13,0,1,0.0,0,0.0,11,31.0,0,38,27,169.0,1,53.0,200.0,1999-01-27
00-0036913,K.Toney,WR,CLE,2024,25.6,2,0,0,0.0,0,0.0,2,-4.0,0,1,0,0.0,0,-0.39999998,-4.0,1999-01-27
00-0037801,K.Turpin,WR,DAL,2022,26.08,6,0,0,0.0,0,0.0,3,17.0,0,3,2,17.0,0,5.4,34.0,1996-08-02
00-0037801,K.Turpin,WR,DAL,2023,27.08,12,0,0,0.0,0,0.0,11,110.0,1,18,12,127.0,3,59.7,237.0,1996-08-02
00-0037801,K.Turpin,WR,DAL,2024,28.08,15,0,0,0.0,0,0.0,16,92.0,0,52,31,420.0,2,104.2,512.0,1996-08-02
00-0031545,K.White,WR,NO,2021,29.19,3,0,0,0.0,0,0.0,0,0.0,0,5,1,38.0,0,4.8,38.0,1992-06-25
00-0031545,K.White,WR,NO,2022,30.19,4,0,0,0.0,0,0.0,0,0.0,0,5,2,74.0,0,9.4,74.0,1992-06-25
00-0036183,K.Wilkerson,WR,NE,2021,24.64,1,0,0,0.0,0,0.0,0,0.0,0,8,4,42.0,2,20.2,42.0,1997-01-10
00-0036183,K.Wilkerson,WR,LV,2024,27.64,1,0,0,0.0,0,0.0,0,0.0,0,3,2,18.0,1,9.8,18.0,1997-01-10
00-0036364,L.Bowden,WR,MIA,2020,22.88,9,1,2,32.0,0,0.0,9,32.0,0,37,28,211.0,0,53.58,243.0,1997-10-14
00-0036364,L.Bowden,WR,NO,2023,25.88,8,0,0,0.0,0,0.0,5,32.0,0,16,11,83.0,0,22.5,115.0,1997-10-14
00-0022921,L.Fitzgerald,WR,ARI,2019,36.0,16,0,0,0.0,0,0.0,0,0.0,0,107,73,835.0,4,178.5,835.0,1983-08-31
00-0022921,L.Fitzgerald,WR,ARI,2020,37.0,13,0,0,0.0,0,0.0,0,0.0,0,72,54,409.0,1,100.9,409.0,1983-08-31
00-0035406,L.Humphrey,WR,NO,2019,21.37,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1998-04-19
00-0035406,L.Humphrey,WR,NO,2020,22.37,3,0,0,0.0,0,0.0,0,0.0,0,6,4,60.0,1,16.0,60.0,1998-04-19
00-0035406,L.Humphrey,WR,NO,2021,23.37,7,0,0,0.0,0,0.0,0,0.0,0,18,13,249.0,2,49.899998,249.0,1998-04-19
00-0035406,L.Humphrey,WR,NE,2022,24.37,3,0,0,0.0,0,0.0,0,0.0,0,4,2,20.0,0,4.0,20.0,1998-04-19
00-0035406,L.Humphrey,WR,DEN,2023,25.37,11,0,0,0.0,0,0.0,0,0.0,0,19,13,162.0,3,47.2,162.0,1998-04-19
00-0035406,L.Humphrey,WR,DEN,2024,26.37,14,0,0,0.0,0,0.0,0,0.0,0,45,31,293.0,1,64.3,293.0,1998-04-19
00-0039355,L.McCaffrey,WR,WAS,2024,23.42,13,0,0,0.0,0,0.0,0,0.0,0,25,18,168.0,0,34.8,168.0,2001-04-02
00-0039915,L.McConkey,WR,LAC,2024,22.81,17,0,0,0.0,0,0.0,0,0.0,0,126,91,1346.0,8,275.6,1346.0,2001-11-11
00-0037055,L.McCutcheon,WR,LA,2022,23.51,2,0,0,0.0,0,0.0,0,0.0,0,5,0,0.0,0,0.0,0.0,1999-02-28
00-0036268,L.Shenault,WR,JAX,2020,21.91,14,0,0,0.0,0,0.0,18,91.0,0,79,58,600.0,5,157.1,691.0,1998-10-05
00-0036268,L.Shenault,WR,JAX,2021,22.91,16,0,0,0.0,0,0.0,11,41.0,0,100,63,619.0,0,127.0,660.0,1998-10-05
00-0036268,L.Shenault,WR,CAR,2022,23.91,13,0,0,0.0,0,0.0,9,65.0,1,32,27,272.0,1,72.7,337.0,1998-10-05
00-0036268,L.Shenault,WR,CAR,2023,24.91,8,0,0,0.0,0,0.0,12,55.0,0,10,10,60.0,0,21.5,115.0,1998-10-05
00-0036268,L.Shenault,WR,SEA,2024,25.91,6,0,0,0.0,0,0.0,1,1.0,0,5,5,36.0,0,14.7,37.0,1998-10-05
00-0032951,L.Treadwell,WR,MIN,2019,24.22,9,0,0,0.0,0,0.0,0,0.0,0,16,9,184.0,1,33.4,184.0,1995-06-14
00-0032951,L.Treadwell,WR,ATL,2020,25.22,4,0,0,0.0,0,0.0,0,0.0,0,7,6,49.0,2,22.900002,49.0,1995-06-14
00-0032951,L.Treadwell,WR,JAX,2021,26.22,12,0,0,0.0,0,0.0,0,0.0,0,51,33,434.0,1,82.4,434.0,1995-06-14
00-0032951,L.Treadwell,WR,SEA,2022,27.22,3,0,0,0.0,0,0.0,0,0.0,0,10,6,42.0,0,10.2,42.0,1995-06-14
00-0032951,L.Treadwell,WR,BAL,2023,28.22,1,0,0,0.0,0,0.0,0,0.0,0,3,1,16.0,0,2.6,16.0,1995-06-14
00-0037708,M.Alexander,WR,DET,2022,25.64,1,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7,7.0,1997-01-10
00-0034747,M.Ateman,WR,LV,2019,24.96,4,0,0,0.0,0,0.0,0,0.0,0,10,5,116.0,0,14.6,116.0,1994-09-16
00-0036959,M.Bandy,WR,LAC,2022,24.74,7,0,0,0.0,0,0.0,0,0.0,0,21,10,89.0,0,18.9,89.0,1997-12-05
00-0035703,M.Boykin,WR,BAL,2019,22.89,13,0,0,0.0,0,0.0,0,0.0,0,29,16,224.0,3,56.4,224.0,1996-10-12
00-0035703,M.Boykin,WR,BAL,2020,23.89,15,0,0,0.0,0,0.0,0,0.0,0,38,22,286.0,4,74.6,286.0,1996-10-12
